#RunNumber,Pass,Date,StartTime,EndTime,Target,Kin,SBSfield,BeamPolarization,MollerQuality(0/1 = bad/good),BeamHelicityQuality(0/1 = bad/good),FieldMeasurementHorizontalAngle,FieldMeasurementVerticalAngle,Q2,EBeam
4081,pass2,2/11/23,21:30,~22:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4082,pass2,2/11/23,22:11,23:26,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4083,pass2,2/11/23,23:28,0:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4084,pass2,2/12/23,0:19,2:24,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4085,pass2,2/12/23,2:29,3:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4086,pass2,2/12/23,3:53,5:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4087,pass2,2/12/23,5:32,6:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4088,pass2,2/12/23,6:30,7:53,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4089,pass2,2/12/23,7:55,9:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4091,pass2,2/12/23,11:18,12:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4092,pass2,2/12/23,12:32,13:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4093,pass2,2/12/23,13:42,14:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4094,pass2,2/12/23,14:46,16:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4095,pass2,2/12/23,16:02,16:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4096,pass2,2/12/23,17:02,17:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4097,pass2,2/12/23,17:59,18:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4098,pass2,2/12/23,19:03,19:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4099,pass2,2/12/23,19:48,20:52,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4100,pass2,2/12/23,20:53,22:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4101,pass2,2/12/23,22:37,23:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4102,pass2,2/12/23,23:40,1:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4103,pass2,2/13/23,1:33,2:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4104,pass2,2/13/23,2:32,4:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4105,pass2,2/13/23,4:09,5:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4106,pass2,2/13/23,5:37,6:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4107,pass2,2/13/23,6:12,7:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4114,pass2,2/13/23,23:42,0:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4115,pass2,2/14/23,0:46,1:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4116,pass2,2/14/23,1:48,2:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4117,pass2,2/14/23,2:10,3:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4118,pass2,2/14/23,3:31,4:32,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4119,pass2,2/14/23,4:34,5:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4120,pass2,2/14/23,5:53,7:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4121,pass2,2/14/23,7:36,8:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4122,pass2,2/14/23,9:02,9:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4155,pass2,2/15/23,1:37,2:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4156,pass2,2/15/23,2:40,3:41,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4159,pass2,2/15/23,4:05,5:07,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4160,pass2,2/15/23,5:25,6:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4164,pass2,2/15/23,7:00,7:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4165,pass2,2/15/23,7:54,8:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4167,pass2,2/15/23,9:11,10:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4168,pass2,2/15/23,10:14,11:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4169,pass2,2/15/23,11:07,11:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4170,pass2,2/15/23,12:02,13:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4171,pass2,2/15/23,13:06,14:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4172,pass2,2/15/23,14:04,14:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4173,pass2,2/15/23,14:52,15:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4174,pass2,2/15/23,15:55,16:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4175,pass2,2/15/23,17:04,18:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4176,pass2,2/15/23,18:06,19:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4178,pass2,2/15/23,19:22,20:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4179,pass2,2/15/23,20:31,21:39,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4180,pass2,2/15/23,21:40,22:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4181,pass2,2/15/23,22:48,23:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4182,pass2,2/15/23,23:50,0:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4183,pass2,2/16/23,0:55,1:06,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4186,pass2,2/16/23,1:50,2:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4187,pass2,2/16/23,2:52,3:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4188,pass2,2/16/23,3:52,4:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4189,pass2,2/16/23,4:51,5:25,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4190,pass2,2/16/23,5:32,6:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4192,pass2,2/16/23,18:08,18:19,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4194,pass2,2/16/23,20:05,21:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4195,pass2,2/16/23,21:09,21:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4196,pass2,2/16/23,21:49,22:53:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4197,pass2,2/16/23,22:58,0:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4198,pass2,2/17/23,0:08,1:55:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4199,pass2,2/17/23,1:57,3:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4200,pass2,2/17/23,3:17,4:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4201,pass2,2/17/23,4:37,6:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4202,pass2,2/17/23,6:24,7:10,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4203,pass2,2/17/23,7:21,9:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4204,pass2,2/17/23,9:18,10:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4214,pass2,2/17/23,11:10,12:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4215,pass2,2/17/23,12:22,12:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4216,pass2,2/17/23,13:01,13:55,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4217,pass2,2/17/23,13:59,14:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4218,pass2,2/17/23,15:41,15:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4219,pass2,2/17/23,16:11,17:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4220,pass2,2/17/23,17:28,18:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4223,pass2,2/17/23,21:04,22:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4224,pass2,2/17/23,22:21,23:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4230,pass2,2/18/23,0:31,0:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4231,pass2,2/18/23,0:54,2:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4233,pass2,2/18/23,3:10,4:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4234,pass2,2/18/23,4:34,5:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4236,pass2,2/18/23,5:49,6:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4251,pass2,2/18/23,23:52,1:41,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4252,pass2,2/19/23,1:45,2:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4253,pass2,2/19/23,3:00,3:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4254,pass2,2/19/23,3:53,5:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4256,pass2,2/19/23,6:22,7:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4257,pass2,2/19/23,7:51,8:53,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4258,pass2,2/19/23,8:57,9:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4260,pass2,2/19/23,10:51,11:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4261,pass2,2/19/23,12:15,12:59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4262,pass2,2/19/23,13:01,13:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4263,pass2,2/19/23,13:43,14:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4264,pass2,2/19/23,14:52,15:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4265,pass2,2/19/23,15:28,17:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4266,pass2,2/19/23,17:58,18:53,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4273,pass2,2/20/23,6:33,6:59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4274,pass2,2/20/23,7:55,9:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4275,pass2,2/20/23,9:11,10:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4284,pass2,2/21/23,3:03,3:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4285,pass2,2/21/23,3:57,4:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4286,pass2,2/21/23,4:58,5:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4287,pass2,2/21/23,6:01,6:44,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4288,pass2,2/21/23,6:46,7:16,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4289,pass2,2/21/23,7:32,8:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4290,pass2,2/21/23,8:34,9:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4292,pass2,2/21/23,10:16,11:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4293,pass2,2/21/23,13:37,14:11,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4294,pass2,2/21/23,15:54,16:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4297,pass2,2/22/23,2:15,3:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4298,pass2,2/22/23,3:17,4:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4299,pass2,2/22/23,4:13,5:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4300,pass2,2/22/23,5:22,6:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4302,pass2,2/22/23,14:03,17:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4303,pass2,2/22/23,18:36,19:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4304,pass2,2/22/23,19:48,20:59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4305,pass2,2/22/23,21:01,22:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4307,pass2,2/22/23,22:47,23:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4308,pass2,2/22/23,23:49,1:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4309,pass2,2/23/23,1:17,1:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4310,pass2,2/23/23,1:27,2:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4311,pass2,2/23/23,2:39,3:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4315,pass2,2/23/23,5:13,6:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4316,pass2,2/23/23,6:18,6:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4320,pass2,2/23/23,18:16,19:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4321,pass2,2/23/23,19:18,20:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4322,pass2,2/23/23,20:02,21:02,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4323,pass2,2/23/23,21:05,22:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4324,pass2,2/23/23,22:07,22:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4325,pass2,2/23/23,22:52,23:20,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4328,pass2,2/23/23,23:47,0:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4329,pass2,2/24/23,1:08,2:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4330,pass2,2/24/23,2:19,3:24,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4331,pass2,2/24/23,3:27,4:23,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4332,pass2,2/24/23,4:29,5:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4333,pass2,2/24/23,5:29,6:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4334,pass2,2/24/23,6:43,7:48,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4335,pass2,2/24/23,7:49,8:36,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4339,pass2,2/25/23,9:33,9:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4341,pass2,2/25/23,10:05,10:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4343,pass2,2/25/23,11:28,12:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4344,pass2,2/25/23,12:34,13:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4345,pass2,2/25/23,13:40,14:42,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4346,pass2,2/25/23,14:45,15:15,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4347,pass2,2/25/23,15:25,16:21,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4354,pass2,2/25/23,17:31,18:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4355,pass2,2/25/23,18:39,19:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4356,pass2,2/25/23,19:55,21:23,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4357,pass2,2/25/23,21:25,22:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4359,pass2,2/25/23,23:02,23:59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4360,pass2,2/26/23,0:06,1:11,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4361,pass2,2/26/23,1:13,2:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4362,pass2,2/26/23,2:23,3:54,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4363,pass2,2/26/23,3:58,5:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4364,pass2,2/26/23,5:04,6:07,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4365,pass2,2/26/23,6:09,7:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4367,pass2,2/26/23,7:22,7:48,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4368,pass2,2/26/23,7:52,8:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4370,pass2,2/26/23,9:18,10:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4371,pass2,2/26/23,10:28,11:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4372,pass2,2/26/23,11:44,12:44,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4374,pass2,2/26/23,15:26,16:23,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4375,pass2,2/26/23,16:41,17:19,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4376,pass2,2/26/23,17:25,18:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4377,pass2,2/26/23,18:31,19:28,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4378,pass2,2/26/23,19:38,20:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4379,pass2,2/26/23,20:47,21:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4470,pass2,3/8/23,20:37,21:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4471,pass2,3/8/23,21:04,21:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4474,pass2,3/9/23,2:06,3:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4475,pass2,3/9/23,3:10,3:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4476,pass2,3/9/23,3:55,4:23,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4478,pass2,3/9/23,4:31,5:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4479,pass2,3/9/23,5:04,6:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4482,pass2,3/9/23,6:27,7:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4483,pass2,3/9/23,7:09,7:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4485,pass2,3/9/23,8:18,9:11,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4486,pass2,3/9/23,9:14,9:44,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4487,pass2,3/9/23,9:51,10:14,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4488,pass2,3/9/23,10:19,10:42,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4490,pass2,3/9/23,11:04,12:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4491,pass2,3/9/23,12:13,13:14,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4492,pass2,3/9/23,13:18,14:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4493,pass2,3/9/23,14:19,15:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4494,pass2,3/9/23,15:28,16:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4495,pass2,3/9/23,16:34,17:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4497,pass2,3/9/23,17:50,18:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4498,pass2,3/9/23,18:52,19:48,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4503,pass2,3/9/23,20:29,21:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4507,pass2,3/9/23,21:49,23:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4510,pass2,3/9/23,23:13,23:41,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4512,pass2,3/9/23,23:53,1:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4514,pass2,3/10/23,1:55,2:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4522,pass2,3/10/23,4:13,5:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4523,pass2,3/10/23,5:21,6:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4524,pass2,3/10/23,6:35,7:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4526,pass2,3/10/23,8:17,10:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4540,pass2,3/10/23,13:28,14:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4543,pass2,3/10/23,14:41,15:13,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4547,pass2,3/10/23,23:13,1:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4549,pass2,3/10/23,2:32,4:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4552,pass2,3/10/23,4:25,6:10,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4554,pass2,3/10/23,6:51,7:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4555,pass2,3/10/23,7:34,8:00,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4556,pass2,3/11/23,8:17,10:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4557,pass2,3/11/23,10:23,11:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4559,pass2,3/11/23,13:24,14:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4560,pass2,3/11/23,14:29,15:42,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4562,pass2,3/11/23,16:42,17:56,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4569,pass2,3/11/23,18:44,20:44,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4570,pass2,3/11/23,20:45,22:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4571,pass2,3/11/23,22:42,0:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4572,pass2,3/12/23,0:30,3:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4573,pass2,3/12/23,3:39,4:52,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4574,pass2,3/12/23,4:54,6:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4575,pass2,3/12/23,6:42,7:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4576,pass2,3/12/23,7:40,9:39,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4577,pass2,3/12/23,9:41,11:39,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4578,pass2,3/12/23,11:52,12:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4579,pass2,3/12/23,12:06,13:49,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4580,pass2,3/12/23,14:02,15:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4581,pass2,3/12/23,16:03,18:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4582,pass2,3/12/23,18:10,20:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4583,pass2,3/12/23,20:24,22:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4584,pass2,3/12/23,22:25,22:43,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
4585,pass2,3/13/23,0:27,1:29,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4586,pass2,3/13/23,1:30,2:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4587,pass2,3/13/23,3:00,3:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
5044,pass2,9/16/23,3:45,4:02,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5045,pass2,9/16/23,4:15,4:35,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5046,pass2,9/16/23,4:38,5:14,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5047,pass2,9/16/23,5:31,,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5048,pass2,9/16/23,6:36,8:36,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5049,pass2,9/16/23,8:44,8:57,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5053,pass2,9/16/23,10:08,10:54,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5054,pass2,9/16/23,10:57,11:29,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5086,pass2,9/16/23,18:21,18:47,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5090,pass2,9/16/23,19:02,20:25,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5091,pass2,9/16/23,20:25,22:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5093,pass2,9/16/23,22:43,0:33,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
5094,pass2,9/17/23,0:34,1:23,He3,GEN4b,100,80.795,1,1,74.07,0.55,9.82,8.448
